,age_head,age_spouse,e00200p,e00900p,e02100p,e00200s,e00900s,e02100s,e00600,e00800,e01500,e02300,s006,DSI,blind_head,blind_spouse,nu18,n1820,n21,ssi_ben,vet_ben,snap_ben,mcare_ben,mcaid_ben,e02400,tanf_ben,housing_ben,wic_ben,nu13,nu05,n24,elderly_dependents,f2441,EIC,XTOT,MARS,e01100,e01400,e03300,e03270,e20400,e32800,e19200,e18500,e03240,e17500,e18400,e00900,e00650,e00300,e00400,e01700,e19800,e20100,e03210,e03150,other_ben,e00200,e02100
168170,69,0,0,6532,0,0,0,0,110,0,30960,0,5200,0,0,0,0,0,1,0,0,0,11622,0,19952,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4107,6532,110,5028,14691,30960,4669,1024,0,0,0,0,0
275414,39,39,22805,0,0,91590,0,0,0,0,0,0,38000,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,2,0,0,0,19366,0,609,12084,2853,0,0,6124,0,0,304,0,0,5425,1189,0,0,0,114395,0
245522,85,0,0,0,0,0,0,0,0,0,12056,0,11900,0,0,0,0,0,2,8495,37672,0,11622,7031,16725,0,0,0,0,0,0,0,0,0,2,4,6863,0,0,0,0,0,546,2530,0,4722,2223,0,0,13004,30657,12056,0,0,0,0,6342,0,0
315386,21,0,12970,0,0,0,0,0,0,0,0,2372,98900,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,600,0,0,0,0,0,3924,860,0,0,0,12970,0
377801,70,72,0,0,0,0,0,0,0,0,38257,0,47000,0,0,0,0,0,2,0,0,0,23244,0,22432,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,3188,2488,0,0,2937,0,0,0,0,38257,0,0,0,0,0,0,0
163686,16,0,18268,0,0,0,0,0,0,0,0,3303,47800,0,0,0,1,0,0,0,0,0,0,7031,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,900,0,0,0,0,0,0,0,0,0,2872,18268,0
414818,20,0,5356,0,0,0,0,0,0,0,0,0,13800,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,684,0,0,5356,0
93338,49,58,26117,0,0,0,0,0,0,0,0,0,63800,0,0,0,0,0,2,0,34758,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,10081,0,0,0,0,5175,1683,0,0,1641,0,0,0,0,0,0,0,0,0,0,26117,0
70111,46,56,0,0,0,0,22759,0,0,0,0,0,700,0,0,0,2,0,2,0,0,0,0,7031,0,0,0,0,1,0,2,0,1,2,4,2,322,0,0,24979,0,0,7515,2081,0,0,2581,22759,0,418,0,0,4777,1047,0,0,2872,0,0
80696,44,50,192740,0,0,0,0,0,216109,0,0,0,3000,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5404,0,0,0,0,1666,24125,6037,0,0,31552,0,146522,41885,16735,0,6895,1512,0,0,0,192740,0
100841,70,68,162549,0,0,0,0,0,10899,0,0,0,3400,0,0,0,0,0,2,0,0,0,11622,0,10399,0,0,0,0,0,0,0,0,0,2,2,1969,27530,0,0,0,0,6825,4668,0,0,3000,0,10899,16641,28803,0,0,0,0,0,0,162549,0
367935,58,0,0,0,0,0,0,0,0,0,51756,0,2400,0,0,0,0,0,1,0,0,0,0,0,28659,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5733,2263,0,0,3822,0,0,0,0,29863,0,0,0,0,0,0,0
202919,32,33,0,0,0,195000,0,0,161,0,0,0,5800,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,1,2,0,2,2,4,2,35,0,0,0,0,0,17282,3439,0,0,10017,0,109,4,0,0,0,0,0,0,0,195000,0
317278,76,78,0,0,0,28487,0,0,557652,0,0,0,7000,0,0,0,0,0,2,0,0,0,23244,0,46516,0,0,0,0,0,0,0,0,0,2,2,3406565,4106,0,0,0,0,12608,10867,0,73987,78240,0,378088,62479,8409,0,0,0,0,0,0,28487,0
259667,48,49,18444,0,0,0,54765,0,0,0,0,0,3600,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,2,1,2,0,2,2,5,2,0,0,0,5703,0,0,9552,2654,0,0,2939,54765,0,0,0,0,5083,1114,0,0,0,18444,0
225707,47,0,92303,0,0,0,0,0,0,0,0,0,85200,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4675,0,0,0,0,0,5141,1127,0,0,0,92303,0
315304,59,0,35669,0,0,0,0,0,0,0,0,0,114900,0,0,0,0,0,1,0,0,2833,0,7031,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,9002,0,0,0,0,0,1650,0,0,0,0,0,0,0,0,0,4029,35669,0
295797,72,76,0,0,0,0,0,0,49456,0,47362,0,500,0,0,0,0,0,2,0,0,0,23244,0,37047,0,0,0,0,0,0,0,0,0,2,2,85174,0,0,0,0,0,0,0,0,0,0,0,49456,5162,8935,47362,4781,1048,0,0,0,0,0
407155,56,54,204940,0,0,16395,0,0,11972,0,0,0,3900,0,0,0,0,0,3,0,0,0,0,0,10911,0,0,0,0,0,0,0,0,0,3,2,0,0,31635,0,0,0,12546,4449,0,0,3000,0,0,7677,13289,0,0,0,0,0,0,221335,0
1012,50,0,33695,0,0,0,0,0,0,0,0,0,18100,0,0,0,0,0,1,0,0,84,0,7031,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1851,0,0,10,0,0,0,0,0,0,2906,33695,0
62709,66,65,0,0,0,0,0,0,2265,0,119689,0,1000,0,0,0,0,0,2,0,0,0,23244,0,39874,0,0,0,0,0,0,0,0,0,2,2,0,9422,0,0,0,0,6547,3720,0,0,3000,0,2265,2,0,119689,4755,1042,0,0,0,0,0
112621,43,0,307,0,0,0,0,0,0,0,0,0,23700,0,0,0,3,0,1,0,0,6957,0,28125,0,0,0,0,2,0,3,0,2,3,4,4,0,0,0,0,0,0,690,197,0,2646,16,0,0,0,0,0,0,0,0,0,14331,307,0
69719,51,0,20574,0,0,0,0,0,0,0,0,0,13600,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1014,0,0,0,0,0,0,0,0,0,0,20574,0
273625,33,39,1980,-12074,660,21784,0,0,0,0,0,0,79500,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,2,1,3,0,2,3,5,2,0,0,0,0,0,0,0,0,0,0,641,-12074,0,0,0,0,4151,910,0,0,0,23764,660
317000,41,40,83229,0,0,244719,0,0,1576,0,0,0,4100,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,3,1,3,0,3,3,5,2,73324,0,0,0,0,0,20258,4611,0,0,16482,0,1069,1060,0,0,0,0,0,0,0,327948,0
114674,54,54,63509,0,0,47395,0,0,0,0,0,0,54500,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,2,0,0,0,0,0,0,8929,3083,0,0,5851,0,0,6,0,0,0,0,0,0,0,110904,0
238775,42,37,59692,10033,0,18002,0,0,32023,0,0,0,3900,0,0,0,2,0,2,0,0,0,0,14062,0,0,0,0,1,0,2,0,1,2,4,2,2193,0,0,0,0,243,13255,3233,0,0,7497,10033,21711,1455,0,0,5533,1213,0,0,5744,77694,0
163758,50,0,167458,0,0,0,0,0,12646,0,0,0,4200,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,597,0,0,0,0,0,0,0,0,0,9276,0,8574,52,0,0,0,0,0,0,0,167458,0
443088,17,0,3044,0,0,0,0,0,0,0,0,0,56800,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,3044,0
141405,61,0,24752,0,0,0,0,0,0,0,0,0,12700,0,0,0,1,0,1,0,0,3199,0,7031,0,0,0,0,0,0,0,0,0,0,2,2,45,0,0,0,0,0,0,0,0,0,1403,0,0,0,0,0,0,0,0,0,4179,24752,0
124905,27,28,87099,0,0,15370,0,0,353,0,0,0,65200,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,13242,2460,0,0,3000,0,0,0,0,0,5242,1149,0,0,0,102469,0
345826,79,0,0,0,0,0,0,0,1388,0,69311,0,48300,0,0,0,1,0,1,0,21947,0,11622,0,18914,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,4373,0,1388,4,0,0,4808,1054,0,0,0,0,0
139502,40,0,31824,0,0,0,0,0,0,0,0,0,17900,0,0,0,2,0,1,0,0,0,0,21094,0,0,0,0,2,0,2,0,2,2,3,1,0,0,0,0,8879,0,6370,1498,0,0,1800,0,0,0,0,0,0,0,0,0,8616,31824,0
398413,85,0,0,0,0,0,0,0,12620,0,0,0,5600,0,0,0,0,0,1,0,0,0,11622,0,18264,0,0,0,0,0,0,0,0,0,1,1,2280,0,0,0,0,0,93,1995,0,0,1919,0,0,5507,9983,0,0,0,0,0,0,0,0
447640,18,0,405,0,0,0,0,0,0,0,0,0,48600,0,0,0,0,1,0,0,0,4725,0,7031,0,0,22704,0,0,0,0,0,0,0,1,1,7530,0,0,0,0,0,0,0,0,0,275,0,0,0,0,0,0,0,0,0,4802,405,0
135303,59,59,67049,0,0,55874,15345,0,0,0,0,0,5500,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,5787,0,15345,0,18,0,0,0,0,0,0,0,122923,0
419188,48,51,0,0,0,47881,0,0,0,0,0,0,29000,0,0,0,1,0,2,0,0,0,11622,0,5290,0,0,0,0,0,1,0,0,1,3,2,0,0,0,0,0,0,7266,2175,0,0,2881,0,0,0,0,0,4883,1071,0,0,0,47881,0
259176,49,49,14345,0,0,14345,0,0,0,0,0,0,74100,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,0,0,0,0,0,0,5572,1652,0,0,980,0,0,0,0,0,4384,961,0,0,0,28690,0
162560,56,59,81192,0,0,202980,0,0,4306,0,133273,0,2800,0,0,0,1,0,2,0,43225,0,0,0,0,0,0,0,0,0,1,0,0,1,3,2,1199,0,30996,0,0,115,16575,5730,0,0,23437,0,4306,12610,21827,76898,0,0,0,0,0,284172,0
182887,52,0,18076,17685,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6399,2094,0,0,3500,17685,0,0,0,0,0,0,0,0,0,18076,0
150893,48,53,154471,0,0,155956,0,0,41,0,0,0,47200,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,2,9097,0,0,0,0,0,16420,4617,0,0,3000,0,28,1151,0,0,6224,1365,0,0,0,310427,0
118683,78,0,0,0,0,0,0,0,0,0,45936,0,6900,0,0,0,0,0,1,0,0,0,11622,0,26487,0,0,0,0,0,0,0,0,0,1,1,322,0,0,0,0,0,2122,2744,0,0,3000,0,0,3222,9415,26505,0,0,0,0,0,0,0
393627,43,42,103318,0,0,73410,0,0,32,0,0,0,37300,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,2,4,2,0,1350,0,0,0,0,14892,3680,0,0,9935,0,32,67,0,0,0,0,125,0,0,176728,0
237198,44,0,50691,0,0,0,0,0,0,0,0,0,208200,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,9538,0,0,0,0,0,2710,0,0,226,0,0,4770,1046,0,0,0,50691,0
185963,39,38,150544,0,0,0,191111,0,2831,0,0,0,900,0,0,0,2,0,2,0,0,0,0,0,0,0,0,553,2,1,2,0,2,2,4,2,2915,0,0,0,11320,0,19994,4477,0,0,16506,191111,2831,5490,9504,0,0,0,0,0,0,150544,0
304069,20,0,6115,0,0,0,0,0,0,0,0,0,8000,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,325,0,0,11,0,0,0,0,0,0,0,6115,0
161675,21,0,23038,0,0,0,0,0,0,0,0,0,113400,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1135,0,0,0,0,0,0,0,0,0,0,23038,0
217954,31,31,12432,0,0,0,18610,0,0,0,0,1840,3300,0,0,0,2,0,2,0,0,0,0,28125,0,1554,0,0,2,0,2,0,2,2,4,2,0,0,0,0,0,0,0,0,0,0,3342,18610,0,0,0,0,4955,1086,0,0,11489,12432,0
219707,50,0,207829,0,0,0,0,0,0,0,0,0,1400,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,12310,3823,0,0,10558,0,0,1439,0,0,5904,1294,265,2005,0,207829,0
194725,48,48,0,71256,0,102685,0,0,9623,0,0,0,6500,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,2921,0,0,0,0,0,11770,3394,0,0,7966,71256,6524,1714,5071,0,5628,1234,0,0,0,102685,0
314895,37,45,59449,0,0,21620,0,0,0,0,0,0,55000,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,2,4,2,0,0,0,0,0,725,10304,2312,0,0,3750,0,0,0,0,0,5034,1104,2500,0,0,81069,0
379643,40,32,10991,0,0,43964,0,0,0,0,0,0,75800,0,0,0,1,0,2,0,0,916,0,7031,0,0,0,0,1,1,1,0,1,1,3,2,7265,0,0,0,0,0,0,0,0,0,3405,0,0,0,0,0,0,0,0,2013,3246,54955,0
125732,57,52,43037,0,0,13321,0,0,0,0,0,0,63700,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,5395,2221,0,0,1925,0,0,0,0,0,4881,1070,0,0,0,56358,0
229403,51,0,34821,0,0,0,0,0,0,0,0,0,59700,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3483,1750,0,0,0,0,0,0,0,0,0,0,34821,0
192375,55,51,4864,0,0,54045,0,0,49902,0,0,2700,8100,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,2,16480,0,0,0,0,0,8600,2970,0,0,5091,0,49902,1296,0,0,0,0,0,0,0,58909,0
448526,30,0,0,21097,0,0,0,0,0,0,0,0,3000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,2,1,0,0,0,0,0,350,0,0,0,0,2500,21097,0,0,0,0,4691,1028,0,0,0,0,0
57197,39,53,0,0,0,177600,0,0,0,0,0,0,6600,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,14574,3477,0,0,10009,0,0,81,0,0,0,0,0,0,0,177600,0
328590,56,66,0,18059,0,78000,0,0,5975,0,1991,0,97200,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5086,0,0,5150,0,0,7993,3061,0,6194,5808,18059,0,59,0,1991,4969,1089,0,0,0,78000,0
182119,51,0,157901,0,0,0,0,0,37673,0,0,0,900,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,44909,0,0,0,10961,0,13244,3766,0,0,0,0,25542,665,0,0,0,0,0,0,0,157901,0
304552,61,60,0,0,0,73390,0,0,0,0,0,0,13100,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,429,0,0,0,0,0,5670,2676,0,0,3965,0,0,4,0,0,0,0,0,0,0,73390,0
412244,56,0,0,0,0,0,0,0,0,0,0,0,56700,0,0,0,0,0,1,0,0,954,11622,0,12394,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,393,0,0,0,0,0,0,0,0,0,389,0,0
53183,56,0,0,0,0,0,0,0,0,0,0,0,45900,0,0,0,0,0,1,10080,0,2556,0,7031,13143,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,632,0,0,0,0,0,0,0,0,0,8034,0,0
46381,30,27,0,0,0,0,0,0,0,0,96147,0,7800,0,0,0,0,0,2,0,0,0,23244,0,37122,0,0,0,0,0,0,0,0,0,2,2,1302,0,0,0,0,0,13774,2786,0,0,6891,0,0,125,0,96147,0,0,0,0,0,0,0
190356,71,73,0,0,0,0,0,0,8953,0,921,0,162600,0,0,0,0,0,2,0,0,0,23244,0,24478,0,0,0,0,0,0,0,0,0,2,2,2940,4637,0,0,0,0,1627,1544,0,0,972,0,6070,4819,5234,531,0,0,0,0,0,0,0
426046,38,41,30036,0,0,31857,0,0,0,0,0,0,31800,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,3,0,4,0,3,3,6,2,0,0,0,0,9149,0,10536,2306,0,0,3400,0,0,4,0,0,0,0,0,0,0,61893,0
396597,65,0,25131,0,0,0,0,0,0,0,0,0,52700,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1350,0,0,0,0,0,0,0,0,0,0,25131,0
5132,44,43,0,0,16000,0,0,0,0,0,0,2743,10400,0,0,0,3,1,2,0,40507,193,0,0,11950,0,0,0,3,0,3,0,3,3,6,2,0,0,0,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,78,0,16000
48582,73,72,3430,0,0,0,0,0,0,0,64557,0,3700,0,0,0,0,0,2,0,0,0,23244,0,36388,0,0,0,0,0,0,0,0,0,2,2,0,507,0,0,0,0,3634,3327,2975,0,5460,0,0,14,0,64557,4582,1005,0,0,0,3430,0
63250,38,37,933526,0,0,0,0,0,0,0,0,0,500,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,2,2,0,2,2,4,2,0,0,0,0,0,539,33215,7085,0,5220,3000,0,0,4990,0,0,0,0,0,0,0,933526,0
236360,38,0,43473,0,0,0,0,0,0,0,0,0,36500,0,0,0,3,1,1,0,0,0,0,14062,0,0,0,0,2,0,3,0,2,3,5,4,0,0,0,0,0,0,8116,1735,0,0,2400,0,0,0,0,0,4586,1005,0,0,5744,43473,0
172777,42,43,0,0,494772,0,0,0,0,0,0,0,3200,0,0,0,3,0,3,0,0,0,0,0,0,5572,0,0,1,0,3,0,1,3,6,2,0,0,0,0,0,0,25153,5638,0,0,24738,0,0,3,0,0,0,0,593,0,0,0,494772
345392,47,46,0,2043,0,1468410,0,0,0,0,0,0,1900,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,1,2,4,2,0,0,48278,0,0,970,35820,9085,0,0,73927,2043,0,1758,0,0,7808,1712,0,0,0,1468410,0
307437,44,45,270423,0,0,0,0,0,0,0,0,0,1500,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,1,0,3,0,1,3,5,2,0,0,0,0,0,0,17007,4157,0,0,12436,0,0,0,0,0,0,0,0,0,0,270423,0
335253,20,22,16187,0,0,30351,0,0,0,0,0,0,115800,0,0,0,1,1,1,0,0,0,0,7031,0,0,0,0,1,1,1,0,1,1,3,2,0,0,0,0,9065,0,0,0,0,0,2300,0,0,0,0,0,4736,1038,0,0,2872,46538,0
120853,42,38,204940,0,0,0,0,0,18596,0,0,0,3400,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,2,4,2,21611,0,0,0,10797,0,17494,4191,0,0,3000,0,18596,31,0,0,0,0,0,0,0,204940,0
175171,62,0,0,0,0,0,0,0,0,0,50404,0,1500,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,4121,2103,0,0,2252,0,0,17,0,50404,0,0,0,0,0,0,0
322666,48,0,39094,0,0,0,0,0,0,0,0,0,101600,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3440,0,0,0,0,0,0,0,0,0,0,39094,0
123796,55,0,20494,0,0,0,0,0,0,0,0,0,51700,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,700,0,0,0,0,0,0,0,0,0,0,20494,0
186843,38,0,19758,0,0,0,0,0,0,0,0,0,15600,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,0,0,0,0,0,0,0,0,0,0,1050,0,0,0,0,0,4187,918,0,0,0,19758,0
257399,28,29,45086,0,0,0,0,0,0,0,0,0,52200,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,1,2,0,2,2,4,2,150,0,0,0,0,0,0,0,0,16404,1552,0,0,5,0,0,4681,1026,0,0,0,45086,0
272172,59,60,0,0,0,0,0,0,0,0,0,0,81800,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119295,43,64,0,0,0,0,0,0,0,0,85221,0,6700,0,0,0,0,0,2,0,0,0,0,0,19226,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,9970,2658,0,0,3000,0,0,22,0,85221,0,0,0,0,0,0,0
1144,85,0,0,0,0,0,0,0,0,0,49913,0,2300,0,0,0,0,0,1,0,0,0,11622,0,23805,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,403,2800,0,0,4166,0,0,24,0,49913,0,0,0,0,0,0,0
372064,40,36,0,46869,0,19274,0,0,0,0,0,0,2400,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,1,0,2,0,1,3,5,2,0,0,0,0,0,0,10803,2507,0,0,4152,46869,0,0,0,0,5075,1113,0,0,0,19274,0
219555,52,0,0,0,185517,0,0,0,0,0,0,0,500,0,0,0,1,0,2,0,0,0,0,0,15696,0,0,0,0,0,0,0,0,0,3,1,2356,0,0,0,10794,0,11289,3329,0,0,9348,0,0,9,0,0,0,0,0,0,0,0,185517
356593,44,45,48845,0,0,45914,0,0,0,0,0,0,9300,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,2,0,3,0,2,3,5,2,0,0,0,0,0,217,10941,2754,0,0,3000,0,0,0,0,0,5186,1137,0,0,0,94759,0
443843,42,0,0,28627,0,0,0,0,0,0,0,0,46000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1201,28627,0,30,0,0,0,0,0,0,0,0,0
71809,51,50,198980,0,0,89541,0,0,1127,0,0,0,2000,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,2,16824,0,0,0,0,0,16028,4725,0,0,15624,0,1127,630,0,0,0,0,325,0,0,288521,0
283142,21,0,0,0,0,0,0,0,0,0,0,0,162000,0,0,0,1,0,1,0,0,2158,0,14062,0,0,8921,1103,1,1,1,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6626,0,0
271611,55,52,84618,0,0,188040,0,0,0,0,0,0,1500,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,2,0,2,0,2,2,5,2,0,0,0,0,0,0,14967,4777,6890,0,3000,0,0,399,0,0,0,0,0,0,0,272658,0
67385,85,80,0,0,0,0,0,0,18524,0,12309,0,3100,0,0,0,0,0,3,0,0,0,23244,0,47448,0,0,0,0,0,0,0,0,0,3,2,656894,4701,0,0,0,0,4618,10576,0,0,61876,0,12559,91860,19150,7102,0,0,0,0,0,0,0
116058,79,0,0,0,0,0,0,0,0,0,0,0,25800,0,0,0,0,0,1,0,0,0,11622,0,15212,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,731,0,0,0,0,0,0,0,0,0,0,0,0
444905,33,31,0,0,0,590918,0,0,0,0,0,0,3300,0,0,0,3,0,2,0,0,0,0,0,0,348,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,29170,0,0,3918,0,0,6733,1476,0,0,0,590918,0
408835,28,0,0,26803,0,0,0,0,0,0,0,0,8100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,7998,1553,0,0,1767,26803,0,259,0,0,0,0,0,0,0,0,0
80665,61,63,0,0,0,426292,0,0,0,0,0,0,6100,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,5260,0,12105,0,13249,5674,0,0,22123,0,0,69,0,0,6586,1444,0,0,0,426292,0
252599,74,77,0,0,0,0,0,0,4613,0,0,0,9900,0,0,0,0,0,2,0,0,0,23244,0,27978,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,7563,0,2235,2446,0,0,2663,0,0,3888,9167,0,0,0,0,0,0,0,0
126170,25,0,9222,0,0,0,0,0,0,0,0,0,62300,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,315,0,0,0,0,0,0,0,0,0,0,9222,0
191722,39,45,0,0,0,216180,0,0,0,0,0,0,3100,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,3,2,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,216180,0
191145,51,0,16862,0,0,0,0,0,0,0,0,0,41800,0,0,0,0,0,1,0,0,3070,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,780,0,0,0,0,0,0,0,0,0,1254,16862,0
448459,46,20,0,0,0,0,0,0,0,0,0,0,64000,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193244,50,54,1829,0,0,43236,0,0,0,0,0,0,69100,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2084,0,0,0,0,0,0,0,0,0,0,45065,0
186363,31,0,33872,0,0,0,0,0,0,0,0,0,11200,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1800,0,0,2,0,0,0,0,0,0,0,33872,0
260218,40,42,81976,0,0,143458,0,0,285,0,0,0,73500,0,0,0,2,0,2,0,61354,0,0,0,0,0,0,0,0,0,2,0,0,2,4,2,8763,0,23282,1175,0,644,17049,3931,0,2009,3000,0,193,171,0,0,5868,1286,0,0,0,225434,0
412754,59,0,0,0,0,0,0,0,0,0,0,0,24800,0,0,0,0,0,1,0,0,0,0,0,15871,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2453,1097,0,0,719,0,0,0,0,0,0,0,0,0,0,0,0
396695,70,64,0,0,0,0,0,0,0,0,0,0,42900,0,0,0,0,0,3,8028,0,0,23244,7031,42469,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,2396,1848,0,0,1430,0,0,1130,0,0,0,0,0,0,6151,0,0
247449,56,0,0,0,0,0,0,0,0,0,0,13205,68400,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1144,0,0,0,0,0,4256,933,0,0,0,0,0
